Rank,Address,Name Tag,Balance,Percentage,Txn Count
8080,0x65f04537fe7780fb741c5eb1347bc565c5dc6979,,800 Ether,0.00066744%,13
8081,0x832478fa33b1298be849357695b07a468b47766b,,800 Ether,0.00066744%,1
8082,0x26212fdb56371879397a3cf4f3cd8960138f9965,,800 Ether,0.00066744%,1
8083,0x0fe9fc86e07209447f25459523e7b88ac8661266,,800 Ether,0.00066744%,1
8084,0xc4347bce73592656a781328e0e9815b001cc6a42,,800 Ether,0.00066744%,1
8085,0x048cca17fe17a120724dd06c379bf814107f3b53,,800 Ether,0.00066744%,2
8086,0xb28b6de89bac31a978a5c90c2c832766858209f8,,800 Ether,0.00066744%,1
8087,0x99e9a897d142baa47223ee4cbe4c7ed6dabda2a6,,800 Ether,0.00066744%,12
8088,0x0b4875873abc7d003538f29ac6c4a5261f0d1f08,,800 Ether,0.00066744%,1
8089,0x8061f4af6ef70b8d269d75f4a6f4b16433c3ca2f,,800 Ether,0.00066744%,1
8090,0xbc10fe809574582d0604ae489aeb4ea6aef4ddcc,,799.9999886 Ether,0.00066744%,3
8091,0xfbf34b925380d8e756490d57522b0fc918e1269d,,799.99957871 Ether,0.00066744%,5
8092,0x8756e3bf9601c4f55705ff4946741b2d183bffa5,,799.99910739 Ether,0.00066744%,3
8093,0x00f99fbe44ea6c7b060572d12e80e6551b4dbf70,,799.99875537 Ether,0.00066744%,4
8094,0x07b794544f1f2883f47e1a9b2ccd44f45e17def8,,799.99847652 Ether,0.00066744%,6
8095,0xd0b215f950593deaa15eb94fe69bf5209a5dfd42,,799.99732361 Ether,0.00066744%,19
8096,0x0752035f37828156de62d0f35c4f250c3dc9d3a7,,799.99559 Ether,0.00066743%,4
8097,0x88da5d4752aff11a38cd863c9c4294fb2a8c5b66,,799.9939859 Ether,0.00066743%,5
8098,0x78e2a48e69c48b7e1b2d5e9be65bcc2ae0d42708,,799.99232055 Ether,0.00066743%,3
8099,0xf968b2871d9bacdc0bba1266f760d8beab9c1067,,799.99067318 Ether,0.00066743%,5
8100,0x5b9ce5bc92ee6dbd589837faa325f21d3e8b1834,,799.9896291 Ether,0.00066743%,28
8101,0x18732905045969237a24e7900b362adbbff283a0,,799.985 Ether,0.00066743%,3
8102,0xb9b4a35d8a9fab9b00b9a52e44db73fb9bbbfc6e,,799.97456017 Ether,0.00066742%,13
8103,0xe193d38a0d61188cc84ddd2b703adb04d5a64e9a,,799.93395378 Ether,0.00066738%,814
8104,0x5a5c7723d68d1b402cae75563dccc42451094d1c,,799.91750371 Ether,0.00066737%,4
8105,0x77022428accfa19de0bdc5f6e6c6256827d8b69b,,799.89205 Ether,0.00066735%,18
8106,0xe10777c101b6f79e959e23e9d4ae47c69981993a,,799.770394 Ether,0.00066725%,1
8107,0x0ea27675217576bb4588b2cc087ba1a8b85f3121,,799.69496 Ether,0.00066718%,4
8108,0x77ae511c659d0d3f2db586c8f263c1f0de85721e,,799.51029654 Ether,0.00066703%,23
8109,0x9cf69a74ee4eef64d5fc014d3c409a6121caf0ed,,799.49821094 Ether,0.00066702%,47
8110,0x40e05127edcbbdded71ad921410528dd323df5a1,,799.48187802 Ether,0.00066701%,92
8111,0x84d068abf108ec71fffe47214c3ae32b023a1178,,799.34826065 Ether,0.00066689%,16
8112,0xb917458263d50ace5189bc807c2201f1d880c2a0,,799.2948441 Ether,0.00066685%,31
8113,0x4aa14663312f9f97f8346dbffd90b72d4c22a586,,799.1752048 Ether,0.00066675%,82
8114,0xfceaaaeb8d564a9d0e71ef36f027b9d162bc334e,,799.06106258 Ether,0.00066665%,10254
8115,0xf12041f0b6c83312a298a29c4dabaff78cbc7514,,798.99871145 Ether,0.00066660%,1
8116,0x897f5830dc6d7dbf73541ba6b15418b680f5c58e,,798.98915998 Ether,0.00066659%,5
8117,0x2c02092f1a0213795ca52067e9c8de1b204994c2,,798.9364666 Ether,0.00066655%,407
8118,0x970e5499328aa571e14a73c08b4a7569f4f5b6df,,798.77805731 Ether,0.00066642%,2
8119,0xc938c5f20aa151ccc854b7c0438e387394ed4cb2,,798.30524197 Ether,0.00066602%,33
8120,0xbb13dd2013cf2fd97b747079355f1c2580f57143,,798.27198858 Ether,0.00066600%,22
8121,0x5802e6ebcf1a7aad118353902f76c23fe12e7b60,,798.18697903 Ether,0.00066593%,4
8122,0x150e7675f69fa2c16ca92611a05a1c40255857a5,,798.1599812 Ether,0.00066590%,6
8123,0x2a3a276da2b9183fef11b9f62180d389455e86d3,,798.0132846 Ether,0.00066578%,6
8124,0x526d3af982d69335a1dc42a6551c66b1ff4da4ab,,797.63936901 Ether,0.00066547%,6
8125,0xf9c66871214753e7d816ea30b4c9f2bbb9124b4d,,797.33807622 Ether,0.00066522%,8
8126,0x7813400c260d059c288f172072f3549e5cfd9f62,,797.14895998 Ether,0.00066506%,240
8127,0x05279914272c6b352c2afd50f20a892ca8938092,,797.1437544 Ether,0.00066505%,36
8128,0x4a70c721753e737cc215b4cdbc863115e2aee923,,797.12887058 Ether,0.00066504%,4
8129,0x13a7184dab50ee54d798053a5ba80a6e44f7dfaa,,797.054175 Ether,0.00066498%,0
8130,0xdbc00904739681de77cc968cbe07b66261247680,,796.86675204 Ether,0.00066482%,7
8131,0xc8ac7e6a595f91d97806cb97798c4a4dc5baac76,,796.841 Ether,0.00066480%,0
8132,0x7da3c2b517a559218e2813155adceeeb87728505,,796.7615 Ether,0.00066474%,0
8133,0x6b4414e9e1e1024f832f0d2aa5693ca54e78d986,,796.699 Ether,0.00066468%,0
8134,0xee5367df60eda6771e431d3f9dd580985b42f4a5,,796.694 Ether,0.00066468%,0
8135,0x90e2e8f419c95119fb374516755d93081ed53c4c,,796.6795 Ether,0.00066467%,0
8136,0x283ca3fb16fb8535f5560f3dc263e8dee268a923,,796.6465 Ether,0.00066464%,0
8137,0x46cd908a7a91100660dc51fea020515b11ab124e,,796.5965 Ether,0.00066460%,0
8138,0xde8b84e659dc1f4aa725a296433ba738f3c18797,,796.58412953 Ether,0.00066459%,29
8139,0x239d2106446e2327f152ab0fb02d4d8a58474860,,796.579 Ether,0.00066458%,0
8140,0x1c653c0bcb22873d310d27bcc72e2367ef73807a,,796.538668 Ether,0.00066455%,0
8141,0xd0a7d716d9186cf2bcc84249c941d49cda91dcfd,,796.5289955 Ether,0.00066454%,0
8142,0xbb775f19ae5205779b4646a522cc3ef919173ff4,,796.509 Ether,0.00066453%,0
8143,0xdec17f618f8a5660631def3b6db35f4fcd6633e3,,796.503 Ether,0.00066452%,0
8144,0xeccd38d18f0028341124a3fc94bf926a28a026d5,,796.4855 Ether,0.00066451%,0
8145,0x205bd7e17a3c315f55f6b1eea1d1ca139893f5a1,,796.41042002 Ether,0.00066444%,1
8146,0x00959cc42f633a13044f915cd2e20e5f57a56d32,,796.3005 Ether,0.00066435%,0
8147,0xa6e908f1828048aa09664e832233a9800ad72d16,,796.2355 Ether,0.00066430%,0
8148,0x54c435b2666c3fea6ab6a7e0e5570c325262b244,,796.1775 Ether,0.00066425%,0
8149,0xb2c5b69d4949dcae3eea0b6e7c57c6c1b1608eb9,,795.97561351 Ether,0.00066408%,15
8150,0xacf8c8f3c1e66f2fdeea46dde1c421bb3da6e523,,795.9300703 Ether,0.00066404%,6
8151,0xa7fe7b278351fdb64fcfa8d0f81604edc56a7e49,,795.69680222 Ether,0.00066385%,14
8152,0x5b84e1e30967a3b1aea9be7c2415246cbc3de4a1,,795.61722 Ether,0.00066378%,29
8153,0xb5c7c2cc73fbd4382ffc984eab502b5f6471d58b,,795.165 Ether,0.00066340%,1
8154,0x5a89fc61921f20dbbbe2cdf5138e5058c69c3a0f,,794.97269437 Ether,0.00066324%,2
8155,0x67257c6257f60cbcb03e39ef2c7941d4e9aed510,,794.87674689 Ether,0.00066316%,19
8156,0xcac5389c95b5141cf2b6a00f9ac5ea1657a66994,,794.38734389 Ether,0.00066276%,17
8157,0x0fd081e3bb178dc45c0cb23202069dda57064258,,794.3766497 Ether,0.00066275%,356951
8158,0x5f662e4eed3ee260133a78a25a1fb1cbeee0660d,,794.1231074 Ether,0.00066253%,29
8159,0x21206ce22ea480e85940d31314e0d64f4e4d3a04,,794.064795 Ether,0.00066249%,11
8160,0x867ef23c482b1c41fa2336fa239ba14e4af68d1f,,794.00309142 Ether,0.00066243%,44
8161,0x3c903670d75d1c5826be84c463b1c240e8915927,,793.9998614 Ether,0.00066243%,6
8162,0x2e90f21fc52c1b68b704dbe1d975efdfd6afcea7,,793.97730386 Ether,0.00066241%,7
8163,0xbace5a7e2fc96055d463166a9f6ad781c0f35be8,,793.91306779 Ether,0.00066236%,502
8164,0xb02fdd2def0ab6bfd99272332a9c394f6a976106,,793.69421028 Ether,0.00066218%,216
8165,0xcb2350c27bbbc662fe731436ebc2662466269d4a,,793.33818293 Ether,0.00066188%,4
8166,0x43116917c16a6b9a5c71c62df1727d6184c649bc,,793.2 Ether,0.00066176%,3
8167,0x6af75212eaa200efeda7b6952e92b44e6547a94b,,793.16342383 Ether,0.00066173%,3
8168,0xa3be68bb86a5c74e2a1e23d3bfacf68d208b99a1,,792.92183 Ether,0.00066153%,2
8169,0xf504211d774c9b7d4c61959d6fe773d250a44dcf,,792.87688899 Ether,0.00066150%,33
8170,0x3c700441c7ea3d58f754e8b4612250ed9210cd1b,,792.82779251 Ether,0.00066145%,24
8171,0x28a289cbe72ab5d1878ec1ebb1f0aea619d10a7b,,792.53121029 Ether,0.00066121%,259
8172,0xe5301ef65d09b639d8953df02bcec7b74c88c4eb,,792.4826351 Ether,0.00066117%,0
8174,0x79e77533e0732c3ac5a7c88ca72dad5f8a259e31,,791.330803 Ether,0.00066021%,1
8176,0xddbc9ead772fe25fa777b18235ca9f7941031ebd,,790.959034 Ether,0.00065990%,3
8177,0x5c703a815d53138e73946f2952dc12d56bdd7ddb,,790.87059124 Ether,0.00065982%,52
8178,0xea8ad0e292d21e435083bd09bcfc240d6e88eca7,,790.7975744 Ether,0.00065976%,18
8179,0x007a8d1d6550b2254e5d0e6edbb5f4d159928320,,790.6996428 Ether,0.00065968%,198
8180,0x9000876d340ca58fd559b10ec675ab60468d7e49,,790.68236626 Ether,0.00065966%,46
8181,0xccd36f8c3142b3ac7dcccf7ebc9d1839cffe6e68,,790.39725344 Ether,0.00065943%,4
8182,0xa593bb552081e0e70bd85af1ca6c646941069f19,,790.29180122 Ether,0.00065934%,6
8183,0xed41e1a28f5caa843880ef4e8b08bd6c33141edf,,790.174 Ether,0.00065924%,1
8184,0x7a8322acd79ebdc2c524b654496ef350ec0ee203,,790.14900376 Ether,0.00065922%,10
8185,0xe9a4950dc306ca127d1459e0545d42076dca5db6,,790.02995991 Ether,0.00065912%,130
8186,0x0b3cc647741989a2cbc0b1450f271aae47a9cbf7,,789.932339 Ether,0.00065904%,1
8187,0x427443dd6707cd1d252435955ec9417dfe526b80,,789.78169834 Ether,0.00065891%,2
8188,0xaea0a2431df79d9fd2c9837a9a4eb9c11790ac43,,789.70385297 Ether,0.00065885%,4783
8189,0x85eae9084e6fb5f9ead6668a8c79ab76de7adb8c,,789.513595 Ether,0.00065869%,14
8190,0x0cb5560850b7db93122afb285032a1e29e39d4f5,,789.41183129 Ether,0.00065860%,73
8191,0x49d6eb295b553c114b2fed3be9bbbb0f9d8f3197,,789.2460069 Ether,0.00065847%,32
8192,0x9cabc5e6e46499a99782c645b3848ee8b99ac369,,788.68124328 Ether,0.00065799%,396
8193,0xd657af125e69356c01a4398d7ee7373ae0438c45,,788.29182787 Ether,0.00065767%,4
8194,0xd74d2428b3085429099a27c4b58a6c3e8626a286,,788.12329695 Ether,0.00065753%,85
8195,0xf5de3d38f07da0506ceced571bac44a834ef6e45,,788 Ether,0.00065743%,2
8196,0x890c17fb9caac5b53bfdab48f56407a46b234c13,,787.82168141 Ether,0.00065728%,27
8197,0x82d172531c376fbcf2e4cea48aefd8283c50e6e4,,787.32479 Ether,0.00065686%,1
8198,0xac63a3a2977ec8812e40c8e21a4a8f1c30ceb1ea,,787.29199845 Ether,0.00065684%,11
8199,0xd933dddbc754ef567cf40779d7c2a4f9b03b6c94,,787.28946043 Ether,0.00065683%,82
8200,0xe4954d033bfba32326df31837d36b6e860c166eb,,787.18554219 Ether,0.00065675%,12
8201,0x0f1b4a5ccc852a611155c25a42152c4fe6601999,,786.94043003 Ether,0.00065654%,67
8202,0x7608d223d475ca88d655055722c6a71eaadbd44c,,786.90881171 Ether,0.00065652%,13
8203,0xce46124a50623e7442da3d8369fb94728322964b,,786.82963588 Ether,0.00065645%,4
8204,0x0dee1bf58ab2cc105e231a40fdc68b7a601d2ba4,,786.72601229 Ether,0.00065636%,4
8205,0x60987e0d8b5e0095869ca6f0e642828e3f258bb5,,785.96364879 Ether,0.00065573%,40
8206,0x55abe0572ef74771eb92e8d982d5f57bd5a3398c,,785.92724058 Ether,0.00065570%,4
8207,0x01d2e7cea783b0458ba6b58e93906b19b9741889,,785.65766427 Ether,0.00065547%,238
8208,0xda92044bf75692cac11be84ea81026bab85c031f,,785.6 Ether,0.00065542%,10
8209,0x65fb48311c4dc6c248e9bd93f643b6fe7aa25928,,785.12300345 Ether,0.00065503%,317
8210,0x2293ce74a6baf1d675e25a5a86cd5e14b9e7cce4,,785.08807007 Ether,0.00065500%,4
8211,0xf219c578e28f82341a7fb3978ea63eeb67ac95c5,,785.06966409 Ether,0.00065498%,10
8212,0x36a64f0eb4259f0c80567b4a6932759efafbbffb,,785.01848053 Ether,0.00065494%,66
8213,0x6e5bc96949f7b156c6be749d2455abbb0ac868e2,,784.35720975 Ether,0.00065439%,2
8214,0xefdc18c822154ed5e519a749655293177d468990,,784.24897055 Ether,0.00065430%,54
8215,0xc417ad2e3f04440b5e4f8a7816145a57b1463401,,784.21147098 Ether,0.00065427%,22
8216,0x9f6609ec4601f7974d4ada0c73e6bf1ddc29a0e5,,783.97799107 Ether,0.00065407%,3
8217,0x7c0aeadfd1bc42b56ac5a29b003997686d77a8c9,,783.96092675 Ether,0.00065406%,14
8218,0x52394a91ed5b7476fca979306029c84d1d1f740a,,783.90710401 Ether,0.00065401%,3
8219,0xf0b0d8e5f0e44ad6e2d0884716c725f6646522d4,,783.89032872 Ether,0.00065400%,15
8220,0x87f4de68336e02b37a28c7b45c2940df8dc7e78c,,783.64478872 Ether,0.00065379%,180
8221,0x00f5edca52233ab01297e1fb2bdfd0629f37d65e,,783.299559 Ether,0.00065350%,3
8222,0x1d49586b2ba078203c69632726884d8877ce8bdb,,783.185 Ether,0.00065341%,1
8223,0x7d44351ebd9627e7fb3ba8dec9216082cc280c61,,782.96935591 Ether,0.00065323%,8
8224,0xb0b0f6f13a5158eb67724282f586a552e75b5728,,782.31915212 Ether,0.00065269%,1344
8225,0x869768bb4874a491a3661e69ee0a056adcc09112,,781.68811008 Ether,0.00065216%,22
8226,0x2ab018a5de0e3b03d0c3d8abfe89c13cc1ee91af,,781.64804909 Ether,0.00065213%,18
8227,0xb940352332a6aa87ffc3ef78609a5142684d7d88,,781.5531543 Ether,0.00065205%,10
8228,0x9d57311a1a63de98d58741b403c3691eef36fe76,,781.15003079 Ether,0.00065171%,1
8229,0x080b8cc7437dd4a847d0bcab03128a09232b60ef,,781.13971228 Ether,0.00065170%,59
8230,0xd5f279ff9eb21c6d40c8f345a66f2751c4eea1fb,,781.02995295 Ether,0.00065161%,2
8231,0x2e209188f763679d6e33cd6afbd71765e6f16b83,,780.90146355 Ether,0.00065150%,24
8232,0x7926ba84f7aa21f0a7b2f6e7203f82ded2f9ba2c,,780.67453037 Ether,0.00065131%,14
8233,0x974424891772c39f683482ed5061228ad4c06c7a,,780.67124942 Ether,0.00065131%,21
8234,0x0b1c0088782b6318bdcc604e14e6f93bf303314f,,780.45436086 Ether,0.00065113%,500
8235,0xcc2dcbc15f0cc98c86d034d00525ed0ed3ac4f12,,780.32909354 Ether,0.00065103%,4
8236,0x998bf40847f0bf4a6e1fa8cbd242fc72ccfa1db4,,780.30937075 Ether,0.00065101%,2
8237,0x157d5edc559211de7c6e35fdc4e971140fc34d5f,,780.08166387 Ether,0.00065082%,13
8238,0x97557f51545a570312b95bf18f2582d37e419915,,779.998068 Ether,0.00065075%,13
8239,0x76b04df348abb5c765892679f066339faf8220bf,,779.9938029 Ether,0.00065075%,11
8241,0xca70b8d3ffadb652bff32147780c081e5bcb7f6c,,779.929034 Ether,0.00065069%,67
8243,0xae6ef085c539ef81728d496ebcbd45e53b574deb,,779.38302829 Ether,0.00065024%,4
8244,0xb74372dbfa181dc9242f39bf1d3731dffe2bdacf,,779.19265849 Ether,0.00065008%,128
8245,0x7693f7100a671d0cbfca63bd766fd698c17d6f04,,779.08924468 Ether,0.00064999%,8
8246,0x3eebf876c42df32b8b60ae3051544e07ee717a9d,,778.83332922 Ether,0.00064978%,13
8247,0xe97cd3cd8fb88a93959dec57f4ac7a813b84db61,,778.6779434 Ether,0.00064965%,4
8248,0x3957b50a5fee64f9d010b9c3ca2e1f899fb891f2,,778.61458074 Ether,0.00064960%,15
8249,0xf646cbe3b030fb6c2569215f0117dba58badb95e,,778.29522475 Ether,0.00064933%,175561
8250,0x1d6b8ac8023c4858004313b4032519a5c652ed20,,778.20021373 Ether,0.00064925%,58
8251,0xf702c24184e7ed9f0d02462e500bbc67a43b93e0,,778.02357736 Ether,0.00064910%,3
8252,0xf7b29b82195c882dab7897c2ae95e77710f57875,,777.993994 Ether,0.00064908%,3
8253,0xc3e63f7a28a8eb8c99b313faefefba7f540e9ae0,,777.73327479 Ether,0.00064886%,13
8254,0x9afa066884ce723200438b672c0b8d5769e03a6a,,777.64714447 Ether,0.00064879%,228743
8255,0x0731140f2ae8ade4e694dc2c0643dbb7616bb240,,777.02602962 Ether,0.00064827%,4
8256,0x6e0361d1005204c1079e8b1e112f0b5acff372f2,,777.00536503 Ether,0.00064825%,239
8257,0x8b774208b690c0bc8a6bb627f75042acee3a1a80,,776.9816779 Ether,0.00064823%,21
8258,0x4280a58f8bb10b9440de94f42b4f592120820191,,776.762963 Ether,0.00064805%,22
8259,0x9546c0f8260cc1560a0db625ea4eec1a823866ac,,776.65614444 Ether,0.00064796%,71
8260,0xf4d97664cc4eec9edbe7fa09f4750a663b507d79,,776.48074885 Ether,0.00064782%,62
8261,0xd5cdf14af5477adceabca130caaafd6feca56937,,776.17183133 Ether,0.00064756%,1311
8262,0x5a5ee8e9bb0e8ab2fecb4b33d29478be50bbd44b,,776 Ether,0.00064741%,1
8263,0x65dbc0986dd1aa72f4969888fbed013b50f27fba,,775.998866 Ether,0.00064741%,2
8264,0x29b14410b21eb661fdf47429226f0e180a280d6a,,775.994918 Ether,0.00064741%,1
8265,0x5046c659d11748b93057a3d63b5b68914796eb81,,775.86159072 Ether,0.00064730%,6
8266,0xd04f68a63f42ee9c7b971247d81f50ed7d7bd8f0,,775.80706189 Ether,0.00064725%,62
8267,0xbea1227932f34f02c54cf511a437d286763e4208,,775.76354665 Ether,0.00064722%,140
8268,0x1585448302389baaa5ba0f24a50817da14e50169,,775.5829794 Ether,0.00064707%,95
8269,0xfdf19631425e15908e570a5595df19deaf8d6bb9,,775.11136322 Ether,0.00064667%,50
8270,0x06ac26ad92cb859bd5905ddce4266aa0ec50a9c5,,775 Ether,0.00064658%,1
8271,0x9099fb18b043c799d17c6534fc7ae9692ab626a4,,774.562247 Ether,0.00064622%,8
8272,0x4433a4a225026de26ba93e774fe739846e6936ae,,774.53259463 Ether,0.00064619%,3
8273,0xebe726dc5f1da736bc22adec5c66069abbc5975d,,774.50026597 Ether,0.00064616%,7
8274,0xc224e7846bc15989fd39790c7ed1c68fd2910917,,774.21805821 Ether,0.00064593%,72
8275,0xb17dba2790b2886f373412809b1f40b71fa16a32,,774.01590532 Ether,0.00064576%,9
8276,0xf0468a0ea66d8a47ab84f418a30e9e56143f00fa,,773.74721177 Ether,0.00064554%,22
8277,0xaf1d8b215a366e931589eee32f2a89dcc9b5b138,,773.62587211 Ether,0.00064543%,4367
8278,0x0d9fa1286072a9b0f35fbd9f0858f24ebf8e5153,,773.27605983 Ether,0.00064514%,8
8279,0x24ae00e75a3e6b631aaefd7cddf6f6166bc09739,,772.93817992 Ether,0.00064486%,157
8280,0xb5dfdb8dc5459203deb740c9825745bba352e789,,772.72832 Ether,0.00064469%,4
8281,0xc03c68a40ece7d1ec93b498a560ea30d4d84bea7,,772.69356742 Ether,0.00064466%,1
8282,0x11e96c6869b8ff74459b67832212639915f36bf2,,772.58384974 Ether,0.00064456%,1
8283,0xa1391dd96881802ff23dfcbe409e83318f2d477b,,772.4349175 Ether,0.00064444%,34
8284,0xdcedb689a0a297fe24dff51c887ca38cd5da7649,,772.41951954 Ether,0.00064443%,156
8285,0x2ea14bc7e4f7c23e0a3c670c63a0d404ac0bb699,,772.39997192 Ether,0.00064441%,6
8286,0x99469c908db3e70510d33beeee0ebdf777547e3b,,772.37752296 Ether,0.00064439%,83
8287,0x1228d770ce59860bdd628fcbabe03ce7e1c6fee8,,772.29571556 Ether,0.00064432%,8
8288,0x4a4ca69d10747ac3b14c5c0243676d80f5b1348b,,772.05458425 Ether,0.00064412%,64
8289,0xcafb6f0a39a05d656d35b9312bd929a697d47e7a,,772.03952376 Ether,0.00064411%,4
8290,0x7acbb33dd8d4148a282bd500e2808a91a75a7155,,772.0025414 Ether,0.00064408%,37
8291,0xb164d725b1fdca7263f62ecf84d3936c805ae54b,,772 Ether,0.00064408%,1
8292,0x247fe16c5d5880c25b54daba72b4990bfd2eb4da,,771.99859988 Ether,0.00064408%,6
8293,0x56a72dd526a61e31cff50a504cdc0a3720e290e0,,771.991306 Ether,0.00064407%,1
8294,0x48f883e567b436a27bb5a3124dbc84dec775a800,,771.84 Ether,0.00064394%,1
8295,0x5e152a59dc314828179aca293c8e2800d8d4e7c1,,771.14826992 Ether,0.00064337%,16
8296,0xf17ec4c3e14863bb8a0ca96ca8440d7278946321,,770.9151302 Ether,0.00064317%,3
8297,0x47f5b853d00fa5e78c3ffa8ac836cc423f3c6f7a,,770.85179889 Ether,0.00064312%,80
8298,0x2e5adb25096da9d7c619ecbbefd340027fd1a9eb,,770.78315945 Ether,0.00064306%,2
8299,0x69b4c112df9fcc659d74410ef6c72539393fb9e6,,770.69776347 Ether,0.00064299%,4
8300,0x1af9c5f3e6947018c0ce59557884540fcdf3b541,,770.49492965 Ether,0.00064282%,12
8301,0xafca98f710dfb639d2764b58555e35b39d3f94f4,,770.3984 Ether,0.00064274%,4
8302,0x962cc2fa80c82ae125dee47c424e1ad93866c5c9,,770.002957 Ether,0.00064241%,10
8303,0xe9d718dbeaa86cabc1c978f76bf96a92233d1e75,,769.997 Ether,0.00064241%,1
8304,0x57147444dd0d5e0f6f543df50a075413210a06d3,,769.99242 Ether,0.00064240%,2
8305,0xa65786efd4e4f855e57a833bdea77a6714b701e5,,769.85851852 Ether,0.00064229%,29
8306,0xd13a0147357dc4243a85dcf9a30cab43c24e09b3,,769.79538 Ether,0.00064224%,3
8307,0x6a13a640c6cfc92f090e4738e3a8dc3b6a3d3406,,769.76717255 Ether,0.00064221%,4
8308,0x00160c33dd65e102e41737e2c117c7492d967c90,,769.400676 Ether,0.00064191%,14
8309,0x2fba9759a67e34051255f9e8ae18e17c4fd8555e,,769.23364728 Ether,0.00064177%,153
8310,0x5c73e8e1e4b7a89f63f8fed0a89adc1401c05c09,,769.15796683 Ether,0.00064171%,3
8311,0xc72ec95fb658e64f9791abdedadb3dd4373ef2ab,,769.10415251 Ether,0.00064166%,104
8312,0x9af3338c30749a421fada65aad3416c972151a0d,,768.9952834 Ether,0.00064157%,5
8313,0xc4be9f7050aaacfeff6b32db23028ca10ab3dab6,,768.83888131 Ether,0.00064144%,62
8314,0xb0bfb693bcd3b81cb58d3408a60dc6735f3d549f,,768.802264 Ether,0.00064141%,4
8315,0x4de05b00797b11ae43e08ad0068fbd0689a0e041,,768.8 Ether,0.00064141%,7
8316,0x5120b35a34f6f59e8227cb772b66e0b97b3f35b5,,768.47954863 Ether,0.00064114%,3
8317,0xfeef9d78980083f605c9902c0367df6035d47276,,768.28315124 Ether,0.00064098%,252
8318,0xff72769fa579eeae7f217e4ed9d2a2d16c1f7ea4,,768.267972 Ether,0.00064096%,67
8319,0x7368d16ba0b59227456fab2a96af26a0b3c34735,,768.252854 Ether,0.00064095%,7
8320,0x37ff82e71de7837c63ffd920ce70403d909b5218,,768.03300488 Ether,0.00064077%,2
8321,0xc33a9144116cc4359586ab84c4902c474da2c6c1,,768.00446186 Ether,0.00064074%,12
8322,0x12b1f2fd45e5b05e3b041f5ce0f7c28e461a5ddf,,767.89464699 Ether,0.00064065%,36
8323,0x211d763ad22c43b18c9e1f4f91718e83a5cb68f5,,767.87068991 Ether,0.00064063%,1
8324,0x444023cc78602fe6f0d479aefcb18dddb6a5f37c,,767.79844513 Ether,0.00064057%,5
8325,0x0e7e9300dc6e143fab3e6b8ba950b3fcca54146b,,767.66347328 Ether,0.00064046%,107
8326,0xe4cb78754d394da94d370b41ea1e02b29b6174c2,,767.5656619 Ether,0.00064038%,358
8327,0xb2bf28b6b0c8e5aaa7458b2898b4c254d4278706,,767.5385162 Ether,0.00064036%,5
8328,0x55577a09a47fba2c657ff15260b52d58bf18f8d9,,767.16388434 Ether,0.00064004%,53
8329,0x12ca62b13e083949c98fd857e9d8d6c6917d15bb,,766.9882549 Ether,0.00063990%,9
8330,0xa5e9cd4b74255d22b7d9b27ae8dd43ed6ed0252b,,766.527 Ether,0.00063951%,1
8331,0xe16b650921475afa532f7c08a8ea1c2fcda8ab93,,766.43842371 Ether,0.00063944%,28
8332,0xb76761fbe4b6adbb4ea1c5b155648385e1ca11bc,,766.16713976 Ether,0.00063921%,35
8333,0xca559d25cc85e8dcc95c9aae4d9d8d21d6cda4ac,,766.13060139 Ether,0.00063918%,98
8334,0x1dacb63f0276447783612607cc4ce14b635b7329,,766.11921921 Ether,0.00063917%,9
8335,0x7e1377ef1e4e738a7919313127eb21b459aa087b,,765.75575947 Ether,0.00063887%,282
8336,0x1106a0ad56c881f4a2329d543edefe5d5beb3f09,,765.52047987 Ether,0.00063867%,157
8337,0x3689886c8f06c8180c1088961a5e86f841919554,,765.494015 Ether,0.00063865%,10
8338,0x59f716e5e0deeb66832ab2cdc45dd33e361f89dd,,765.31474326 Ether,0.00063850%,523
8339,0x378bcce7235d53bbc3774bff8559191f06e6818e,,765.30512565 Ether,0.00063849%,1481
8340,0x653c614bb5f7b0761d9cd80fa01aeb4106531653,,765.26610007 Ether,0.00063846%,5
8341,0x5b8b2d8069b8cf4d2ed797a09e9032174f770240,,765.26569455 Ether,0.00063846%,179
8342,0xa429e0b013268460726f25a2ebbb56692886a793,,764.88225278 Ether,0.00063814%,98
8343,0x8b894de22539b58a7c25470caa4ca3dab6e7502d,,764.82243215 Ether,0.00063809%,27
8344,0x2f64838188fe84406b2461ddcebaa3152b91ecd9,,764.65151919 Ether,0.00063795%,6
8345,0xc4e86ba54a6176bb244f4a63868f9f0cc6f37aa7,,763.98540426 Ether,0.00063739%,27
8346,0x80d629ee4e55c14e7d69539fa2d942e7be0f5f16,,763.95004523 Ether,0.00063736%,128
8347,0xa15a417805981faca273a20c4b3086e7018e4fa3,,763.50371957 Ether,0.00063699%,45
8348,0x0a369821a1d405550754d50362d5e936296db5fa,,763.16548112 Ether,0.00063671%,1361
8349,0x40644981951b7f07ba805623bfac23b1c28b7953,,762.899748 Ether,0.00063649%,7
8350,0x0c3d277b7976e9efaff7d91ed1b3d7f4bda21364,,762.329 Ether,0.00063601%,1
8352,0x2f0bcd2268f6d5319beeae8be6b80c81a0d6ab67,,761.64 Ether,0.00063543%,4
8353,0x67428b08374c59bfb515f24095d28c3f9928f12a,,761.63714965 Ether,0.00063543%,11
